latitude,longitude,brightness,scan,track,acq_date,acq_time,confidence,frp
9.38929,-12.21235,325.86,1.1,1.04,2026-04-14,1609,76,11.28
9.4073,-12.99018,328.36,1.03,1.02,2026-04-14,1609,77,17.83
9.40861,-12.98108,360.04,1.03,1.02,2026-04-14,1609,100,80.18
9.43712,-12.84547,332.33,1.04,1.02,2026-04-14,1609,82,22.94
9.44984,-12.56342,327.0,1.06,1.03,2026-04-14,1609,76,16.04
9.46316,-12.97986,327.08,1.03,1.02,2026-04-14,1609,76,16.32
9.46802,-13.14353,324.17,1.02,1.01,2026-04-14,1609,71,12.38
9.4705,-12.22001,325.15,1.1,1.04,2026-04-14,1609,75,10.98
9.52539,-12.7419,326.05,1.05,1.02,2026-04-14,1609,75,11.41
9.56905,-13.27548,330.45,1.02,1.01,2026-04-14,1609,80,19.7
9.57034,-13.26651,331.6,1.02,1.01,2026-04-14,1609,81,21.66
9.5812,-11.96344,326.59,1.13,1.06,2026-04-14,1609,76,16.54
9.6173,-13.19113,343.93,1.02,1.01,2026-04-14,1609,91,44.16
9.61866,-13.1819,325.71,1.02,1.01,2026-04-14,1609,74,16.61
9.61892,-11.89783,345.98,1.14,1.06,2026-04-14,1609,92,54.2
9.72806,-11.1306,339.75,1.26,1.11,2026-04-14,1609,89,48.95
9.73086,-11.12521,330.5,1.26,1.12,2026-04-14,1609,82,30.11
9.73373,-11.24939,325.55,1.24,1.11,2026-04-14,1609,76,21.76
9.97943,-11.61924,323.64,1.19,1.08,2026-04-14,1609,73,16.18
10.11124,-13.10783,330.5,1.03,1.02,2026-04-14,1609,79,20.45
10.19004,-12.87448,333.47,1.05,1.02,2026-04-14,1609,83,18.81
10.20013,-12.67518,330.35,1.07,1.03,2026-04-14,1609,80,12.38
10.22668,-12.8763,330.55,1.05,1.02,2026-04-14,1609,80,15.9
10.32211,-13.68971,325.94,1.01,1.0,2026-04-14,1609,74,11.48
10.3234,-13.68086,325.88,1.01,1.0,2026-04-14,1609,73,11.54
10.34164,-12.12045,325.17,1.13,1.06,2026-04-14,1609,72,15.14
10.35954,-12.78816,324.81,1.06,1.03,2026-04-14,1609,73,9.23
10.36474,-12.22472,330.55,1.12,1.05,2026-04-14,1609,80,26.83
10.45078,-11.32395,323.62,1.25,1.11,2026-04-14,1609,72,18.28
10.4813,-13.41831,332.33,1.02,1.01,2026-04-14,1609,82,21.11
10.48261,-13.40923,369.52,1.02,1.01,2026-04-14,1609,100,106.55
10.49014,-13.4195,327.59,1.02,1.01,2026-04-14,1609,76,14.68
10.49145,-13.41046,352.96,1.02,1.01,2026-04-14,1609,96,59.05
10.51173,-12.82283,326.24,1.06,1.03,2026-04-14,1609,75,10.83
10.59151,-13.68545,339.03,1.01,1.01,2026-04-14,1609,87,30.18
10.60028,-13.68681,328.68,1.01,1.01,2026-04-14,1609,77,15.31
10.6805,-13.19164,325.57,1.04,1.02,2026-04-14,1609,72,12.56
10.70252,-13.35313,332.81,1.03,1.01,2026-04-14,1609,82,19.63
10.71296,-11.92475,327.61,1.17,1.08,2026-04-14,1609,75,16.89
10.71326,-13.3512,329.32,1.03,1.01,2026-04-14,1609,77,16.54
10.72728,-13.31623,334.03,1.03,1.01,2026-04-14,1609,83,21.64
10.75047,-12.76478,356.22,1.07,1.03,2026-04-14,1609,98,71.01
10.75181,-12.75532,341.11,1.07,1.03,2026-04-14,1609,89,36.59
10.82082,-13.43853,337.12,1.02,1.01,2026-04-14,1609,85,29.07
10.86095,-13.22143,327.21,1.04,1.02,2026-04-14,1609,74,15.22
10.86985,-13.22271,328.34,1.04,1.02,2026-04-14,1609,76,17.19
10.88184,-12.81587,336.44,1.07,1.03,2026-04-14,1609,85,28.68
10.88316,-12.80647,361.93,1.07,1.03,2026-04-14,1609,100,88.33
10.92399,-12.64689,328.63,1.09,1.04,2026-04-14,1609,77,17.61
10.93269,-13.42408,326.24,1.03,1.01,2026-04-14,1609,73,15.65
10.93399,-13.41505,334.94,1.03,1.01,2026-04-14,1609,84,27.18
10.93531,-13.40591,331.75,1.03,1.01,2026-04-14,1609,80,22.38
10.9385,-12.80573,328.98,1.07,1.03,2026-04-14,1609,77,19.23
10.9559,-12.22609,326.38,1.13,1.06,2026-04-14,1609,73,12.95
10.96707,-13.37359,340.46,1.03,1.01,2026-04-14,1609,88,35.69
10.96839,-13.36444,339.51,1.03,1.01,2026-04-14,1609,87,33.89
10.97593,-13.37485,400.52,1.03,1.01,2026-04-14,1609,100,257.28
10.97724,-13.36578,409.37,1.03,1.01,2026-04-14,1609,100,317.67
10.98912,-13.28358,334.8,1.04,1.02,2026-04-14,1609,83,26.96
10.99804,-13.30089,327.88,1.03,1.02,2026-04-14,1609,76,19.04
10.99934,-13.29177,327.98,1.04,1.02,2026-04-14,1609,76,18.99
11.00063,-13.28267,366.93,1.04,1.02,2026-04-14,1609,100,103.81
11.00191,-13.27369,354.95,1.04,1.02,2026-04-14,1609,97,68.92
11.04719,-13.08252,326.18,1.05,1.02,2026-04-14,1609,73,14.5
11.04849,-13.07333,331.89,1.05,1.02,2026-04-14,1609,80,21.89
11.12953,-16.15495,340.57,1.08,1.04,2026-04-14,1609,78,37.16
11.13101,-16.14538,352.27,1.08,1.04,2026-04-14,1609,91,63.17
11.13859,-16.1564,323.63,1.08,1.04,2026-04-14,1609,72,12.82
11.14007,-16.14683,321.15,1.08,1.04,2026-04-14,1609,72,10.04
11.1425,-13.12106,327.4,1.05,1.02,2026-04-14,1609,75,15.29
11.14481,-13.42188,364.9,1.03,1.01,2026-04-14,1609,100,97.07
11.14612,-13.41278,333.14,1.03,1.01,2026-04-14,1609,82,26.06
11.15368,-13.42307,340.26,1.03,1.01,2026-04-14,1609,88,37.87
11.15498,-13.41403,328.8,1.03,1.01,2026-04-14,1609,75,20.21
11.15893,-13.38672,330.25,1.03,1.01,2026-04-14,1609,79,23.42
11.15929,-12.41752,325.84,1.12,1.05,2026-04-14,1609,74,15.0
11.17638,-12.68401,328.73,1.09,1.04,2026-04-14,1609,77,20.74
11.22015,-13.3557,348.48,1.03,1.02,2026-04-14,1609,93,52.35
11.22117,-13.41168,333.33,1.03,1.01,2026-04-14,1609,82,27.43
11.23857,-13.22703,331.94,1.04,1.02,2026-04-14,1609,80,22.1
11.24312,-13.06686,325.83,1.05,1.03,2026-04-14,1609,72,15.57
11.26167,-12.93573,335.12,1.07,1.03,2026-04-14,1609,83,27.23
11.30904,-13.12004,346.02,1.05,1.02,2026-04-14,1609,92,45.53
11.32469,-13.32993,331.3,1.04,1.02,2026-04-14,1609,79,20.66
11.32798,-13.17952,326.66,1.05,1.02,2026-04-14,1609,73,14.09
11.33339,-14.361,332.14,1.0,1.0,2026-04-14,1609,81,17.75
11.33354,-13.33146,328.39,1.04,1.02,2026-04-14,1609,76,16.4
11.36462,-13.24174,330.25,1.04,1.02,2026-04-14,1609,78,17.61
11.36593,-13.23264,335.07,1.04,1.02,2026-04-14,1609,83,25.59
11.37069,-13.27745,339.63,1.04,1.02,2026-04-14,1609,87,33.51
11.39709,-12.49013,346.29,1.11,1.05,2026-04-14,1609,92,52.48
11.40029,-11.40743,325.22,1.27,1.12,2026-04-14,1609,71,25.11
11.4066,-13.47042,324.76,1.03,1.01,2026-04-14,1609,70,11.73
11.42978,-13.50751,326.13,1.03,1.01,2026-04-14,1609,72,13.98
11.43108,-13.49837,339.79,1.03,1.01,2026-04-14,1609,87,33.76
11.43238,-13.4892,338.09,1.03,1.01,2026-04-14,1609,86,31.59
11.44123,-13.49058,325.38,1.03,1.01,2026-04-14,1609,70,14.14
11.53765,-13.00349,357.17,1.07,1.03,2026-04-14,1609,98,74.74
11.53897,-12.9942,338.21,1.07,1.03,2026-04-14,1609,86,31.9
11.54119,-12.78129,325.61,1.09,1.04,2026-04-14,1609,70,12.19
11.5438,-13.28079,335.69,1.04,1.02,2026-04-14,1609,83,25.65
11.56653,-12.66608,330.85,1.1,1.05,2026-04-14,1609,77,15.42
11.62373,-13.30843,340.61,1.04,1.02,2026-04-14,1609,87,31.16
11.62505,-13.2992,340.92,1.04,1.02,2026-04-14,1609,88,31.96
11.63205,-13.18672,334.98,1.05,1.02,2026-04-14,1609,82,23.87
11.63265,-13.3097,349.56,1.04,1.02,2026-04-14,1609,94,49.36
11.63334,-13.17766,327.08,1.05,1.02,2026-04-14,1609,71,13.38
11.63398,-13.30046,339.83,1.04,1.02,2026-04-14,1609,87,29.98
11.64228,-13.17897,330.25,1.05,1.02,2026-04-14,1609,76,18.28
11.65125,-13.18018,334.21,1.05,1.02,2026-04-14,1609,81,23.47
11.66792,-12.99988,336.48,1.07,1.03,2026-04-14,1609,84,25.44
11.68053,-14.39339,331.1,1.0,1.0,2026-04-14,1609,77,16.04
11.68192,-12.83669,327.68,1.08,1.04,2026-04-14,1609,73,12.99
11.68963,-12.84761,330.65,1.08,1.04,2026-04-14,1609,77,16.01
11.691,-12.838,334.76,1.08,1.04,2026-04-14,1609,82,22.03
11.74527,-14.19446,328.13,1.0,1.0,2026-04-14,1609,72,9.56
11.79097,-15.1405,328.53,1.01,1.0,2026-04-14,1609,73,16.2
11.84127,-12.68467,331.4,1.1,1.05,2026-04-14,1609,78,17.67
11.84263,-12.67495,337.08,1.1,1.05,2026-04-14,1609,84,27.4
11.86022,-12.54824,336.09,1.12,1.05,2026-04-14,1609,83,28.55
11.88828,-10.36003,334.94,1.52,1.22,2026-04-14,1609,82,41.48
11.89824,-12.86724,334.48,1.09,1.04,2026-04-14,1609,81,20.57
11.90287,-13.22573,343.57,1.05,1.02,2026-04-14,1609,89,36.27
11.90421,-13.21638,337.8,1.05,1.03,2026-04-14,1609,84,26.14
11.90895,-12.79032,328.4,1.09,1.04,2026-04-14,1609,73,14.35
11.91026,-12.78085,328.49,1.09,1.04,2026-04-14,1609,73,14.62
11.91183,-13.22706,334.94,1.05,1.02,2026-04-14,1609,81,21.27
11.91316,-13.21772,347.74,1.05,1.03,2026-04-14,1609,92,45.69
11.9145,-13.20836,332.38,1.05,1.03,2026-04-14,1609,78,18.69
11.9188,-12.46574,339.23,1.13,1.06,2026-04-14,1609,86,36.0
11.92032,-12.455,327.32,1.13,1.06,2026-04-14,1609,72,16.09
11.92346,-13.20969,331.89,1.05,1.03,2026-04-14,1609,77,18.13
11.92804,-12.46712,386.51,1.13,1.06,2026-04-14,1609,100,203.08
11.92948,-12.45691,359.65,1.13,1.06,2026-04-14,1609,99,87.83
11.96222,-12.80808,327.13,1.09,1.04,2026-04-14,1609,70,12.43
11.97322,-12.73032,342.4,1.1,1.05,2026-04-14,1609,89,39.63
11.97875,-12.69117,338.13,1.1,1.05,2026-04-14,1609,85,31.03
11.98622,-15.93482,362.58,1.05,1.02,2026-04-14,1609,100,92.26
11.99073,-13.19748,333.56,1.06,1.03,2026-04-14,1609,79,20.64
11.9997,-13.19883,339.87,1.06,1.03,2026-04-14,1609,86,31.09
12.00218,-12.98681,330.14,1.08,1.04,2026-04-14,1609,75,13.27
12.00352,-12.97724,344.63,1.08,1.04,2026-04-14,1609,90,38.92
12.00837,-13.46227,328.72,1.04,1.02,2026-04-14,1609,71,10.66
12.01771,-12.74332,328.58,1.1,1.05,2026-04-14,1609,73,14.76
12.01908,-12.73343,331.35,1.1,1.05,2026-04-14,1609,78,18.5
12.1046,-10.36069,336.78,1.53,1.22,2026-04-14,1609,85,47.49
12.11959,-13.00065,341.31,1.08,1.04,2026-04-14,1609,87,37.34
12.13764,-15.35683,333.52,1.01,1.01,2026-04-14,1609,81,20.75
12.13935,-9.75394,326.89,1.7,1.28,2026-04-14,1609,72,21.75
12.15269,-15.07516,328.91,1.0,1.0,2026-04-14,1609,74,12.24
12.15922,-13.05163,331.45,1.07,1.03,2026-04-14,1609,73,18.01
12.16055,-13.04211,334.39,1.07,1.03,2026-04-14,1609,80,23.12
12.1696,-13.04334,330.4,1.07,1.03,2026-04-14,1609,75,16.94
12.19322,-12.74081,328.2,1.1,1.05,2026-04-14,1609,72,13.75
12.19844,-9.82382,336.95,1.68,1.28,2026-04-14,1609,85,49.53
12.19948,-9.8303,328.36,1.68,1.28,2026-04-14,1609,75,23.92
12.20133,-9.81565,327.18,1.69,1.28,2026-04-14,1609,73,20.95
12.21138,-14.92034,340.85,1.0,1.0,2026-04-14,1609,87,31.75
12.21269,-14.91145,326.54,1.0,1.0,2026-04-14,1609,70,11.28
12.22011,-14.9217,330.4,1.0,1.0,2026-04-14,1609,76,15.68
12.23502,-14.00767,329.0,1.01,1.01,2026-04-14,1609,70,12.26
12.27286,-15.07318,328.23,1.0,1.0,2026-04-14,1609,74,13.79
12.28028,-15.08346,331.3,1.0,1.0,2026-04-14,1609,77,17.87
12.2816,-15.07455,332.86,1.0,1.0,2026-04-14,1609,80,20.06
12.297,-13.11645,339.59,1.07,1.03,2026-04-14,1609,85,28.76
12.29836,-13.10695,330.85,1.07,1.03,2026-04-14,1609,75,14.91
12.32517,-13.76815,330.19,1.02,1.01,2026-04-14,1609,72,11.28
12.40901,-13.17442,341.53,1.07,1.03,2026-04-14,1609,87,32.27
12.44208,-13.97772,330.14,1.02,1.01,2026-04-14,1609,73,16.12
12.46265,-13.89766,334.03,1.02,1.01,2026-04-14,1609,79,19.05
12.47951,-14.92639,326.61,1.0,1.0,2026-04-14,1609,70,10.12
12.50353,-14.88464,326.69,1.0,1.0,2026-04-14,1609,70,10.92
12.62575,-10.89091,328.96,1.43,1.18,2026-04-14,1609,76,22.29
12.67064,-10.33512,335.03,1.57,1.23,2026-04-14,1609,83,38.29
12.69074,-12.94397,336.95,1.09,1.04,2026-04-14,1609,83,22.83
12.70783,-13.73846,331.89,1.03,1.01,2026-04-14,1609,74,12.53
12.71668,-13.73979,338.74,1.03,1.01,2026-04-14,1609,83,22.6
12.74536,-13.21425,334.71,1.07,1.03,2026-04-14,1609,79,17.18
12.77163,-16.43073,333.75,1.07,1.03,2026-04-14,1609,83,29.24
12.79783,-9.08622,328.68,1.96,1.37,2026-04-14,1609,75,34.63
12.84459,-14.44542,332.66,1.0,1.0,2026-04-14,1609,78,17.27
12.85334,-14.44676,330.25,1.0,1.0,2026-04-14,1609,74,14.19
12.87819,-16.33668,345.5,1.06,1.03,2026-04-14,1609,91,46.72
13.02414,-15.37379,339.11,1.01,1.0,2026-04-14,1609,87,27.65
13.588,-10.96814,337.63,1.46,1.19,2026-04-14,1609,83,31.98
13.34766,-15.62441,344.14,1.01,1.01,2026-04-14,1611,91,41.62
13.49799,-16.21404,332.14,1.04,1.02,2026-04-14,1611,80,24.12
14.31437,-11.87646,335.56,1.3,1.13,2026-04-14,1611,80,23.52
14.40979,-11.63031,345.5,1.35,1.15,2026-04-14,1611,90,47.7
14.41986,-11.6317,347.97,1.35,1.15,2026-04-14,1611,92,54.76
14.42148,-11.61957,337.92,1.35,1.15,2026-04-14,1611,82,25.83
14.95552,-10.07078,333.28,1.78,1.31,2026-04-14,1611,72,32.14
14.9575,-10.05474,338.33,1.79,1.31,2026-04-14,1611,81,48.86
15.1746,-13.06913,344.95,1.14,1.06,2026-04-14,1611,90,39.92
15.17603,-13.05886,349.05,1.14,1.07,2026-04-14,1611,93,50.78
15.24076,-11.27428,336.44,1.47,1.2,2026-04-14,1611,81,31.36
43.98562,-108.00455,348.03,1.16,1.07,2026-04-14,1624,95,66.34
43.9934,-107.98866,333.17,1.15,1.07,2026-04-14,1624,87,35.12
43.99499,-108.00253,374.87,1.16,1.07,2026-04-14,1624,100,158.84
37.01564,-104.3891,325.67,1.12,1.06,2026-04-14,1626,84,28.59
37.93179,-96.84489,327.0,2.87,1.62,2026-04-14,1626,81,93.32
27.45537,-109.40401,323.79,1.0,1.0,2026-04-14,1628,72,13.29
33.30812,-110.45626,325.45,1.12,1.06,2026-04-14,1628,81,18.9
20.33913,-105.51797,324.77,1.86,1.33,2026-04-14,1633,71,25.85
21.42951,-104.86239,322.32,1.98,1.37,2026-04-14,1633,73,25.11
21.43273,-104.88083,331.1,1.97,1.37,2026-04-14,1633,83,55.61
21.43794,-104.87329,339.87,1.97,1.37,2026-04-14,1633,89,88.54
-30.11888,149.8931,308.85,1.03,1.01,2026-04-14,1705,76,12.81
-30.10995,149.89476,313.24,1.03,1.01,2026-04-14,1705,87,15.61
23.27604,54.24638,319.78,2.36,1.48,2026-04-14,1732,99,70.27
23.27793,54.25285,334.23,2.36,1.48,2026-04-14,1732,100,129.61
23.27807,54.26881,327.64,2.37,1.49,2026-04-14,1732,100,100.26
23.28013,54.2753,314.72,2.37,1.49,2026-04-14,1732,90,54.09
23.53207,53.27833,321.08,2.01,1.38,2026-04-14,1734,100,55.33
23.53402,53.29752,313.25,2.02,1.38,2026-04-14,1734,87,35.9
23.54203,53.32887,314.59,2.03,1.39,2026-04-14,1734,90,37.61
23.54817,53.31533,323.64,2.02,1.39,2026-04-14,1734,100,63.03
23.55014,53.33462,315.33,2.03,1.39,2026-04-14,1734,91,41.1
23.55424,53.32749,321.81,2.03,1.39,2026-04-14,1734,100,56.77
23.82778,53.62684,338.18,2.15,1.43,2026-04-14,1734,100,124.56
23.84034,53.62558,318.19,2.15,1.43,2026-04-14,1734,96,49.41
24.12127,49.1107,312.8,1.12,1.05,2026-04-14,1734,86,12.91
24.12259,49.1214,309.62,1.12,1.05,2026-04-14,1734,78,10.08
24.50573,49.09412,318.75,1.13,1.06,2026-04-14,1734,97,19.54
25.87259,49.23954,319.0,1.18,1.08,2026-04-14,1734,98,26.46
25.96334,49.23199,309.25,1.18,1.08,2026-04-14,1734,77,16.93
26.95261,49.59646,319.02,1.27,1.12,2026-04-14,1734,98,24.74
27.0225,49.58006,307.91,1.27,1.12,2026-04-14,1734,73,10.7
27.10328,49.31355,314.5,1.23,1.1,2026-04-14,1734,89,17.59
27.58306,52.54342,326.92,2.02,1.38,2026-04-14,1734,100,66.53
27.58723,52.5375,323.37,2.02,1.38,2026-04-14,1734,100,56.63
27.75972,52.17229,311.03,1.91,1.35,2026-04-14,1734,81,24.75
28.49295,49.71489,341.77,1.34,1.15,2026-04-14,1734,100,70.76
30.15291,50.42179,309.04,1.56,1.23,2026-04-14,1734,76,17.65
30.39057,49.86172,313.11,1.45,1.19,2026-04-14,1734,86,20.75
30.47879,47.74255,307.14,1.12,1.06,2026-04-14,1734,70,8.32
30.68527,47.32434,308.02,1.09,1.04,2026-04-14,1734,73,8.89
30.72012,49.82074,334.72,1.46,1.19,2026-04-14,1734,100,62.47
30.75351,48.27303,356.22,1.2,1.09,2026-04-14,1734,100,99.46
30.75492,48.28519,362.37,1.2,1.09,2026-04-14,1734,100,120.72
30.86636,47.91458,309.83,1.15,1.07,2026-04-14,1734,78,12.54
30.86773,47.92633,309.9,1.16,1.07,2026-04-14,1734,79,12.71
30.89877,49.67932,313.5,1.43,1.18,2026-04-14,1734,87,22.17
30.92157,48.85663,316.02,1.29,1.13,2026-04-14,1734,92,22.0
30.94134,49.8829,311.03,1.48,1.2,2026-04-14,1734,82,19.17
31.00228,48.12937,319.59,1.18,1.08,2026-04-14,1734,99,23.3
31.00368,48.14144,351.74,1.19,1.08,2026-04-14,1734,100,86.03
31.0915,47.78243,321.32,1.14,1.07,2026-04-14,1734,100,23.96
31.09291,47.7941,328.61,1.15,1.07,2026-04-14,1734,100,33.83
31.12501,49.32358,307.54,1.37,1.16,2026-04-14,1734,72,13.88
31.13371,49.30805,308.59,1.37,1.16,2026-04-14,1734,75,14.66
31.13521,49.32212,344.48,1.37,1.16,2026-04-14,1734,100,83.44
31.20605,48.94325,310.5,1.31,1.14,2026-04-14,1734,80,14.97
31.20754,48.95667,317.41,1.31,1.14,2026-04-14,1734,95,23.36
31.21752,48.95518,332.83,1.31,1.14,2026-04-14,1734,100,49.29
31.23901,47.96278,320.06,1.17,1.08,2026-04-14,1734,100,23.55
31.27609,48.11645,343.7,1.19,1.09,2026-04-14,1734,100,65.05
31.30107,47.79005,308.19,1.15,1.07,2026-04-14,1734,74,10.98
31.3094,48.76688,312.0,1.29,1.13,2026-04-14,1734,84,16.1
31.32426,49.28199,317.23,1.37,1.16,2026-04-14,1734,95,26.2
31.36011,45.96506,310.16,1.02,1.01,2026-04-14,1734,79,10.94
31.4085,48.65288,313.96,1.27,1.12,2026-04-14,1734,88,18.69
31.43633,47.83385,319.53,1.16,1.07,2026-04-14,1734,99,22.28
31.69601,47.2469,306.92,1.1,1.05,2026-04-14,1734,70,9.31
31.69737,47.25822,307.91,1.1,1.05,2026-04-14,1734,73,10.09
32.0649,49.08723,312.19,1.37,1.16,2026-04-14,1734,84,19.52
32.06633,49.10107,322.44,1.37,1.16,2026-04-14,1734,100,33.91
32.0669,49.09306,327.24,1.37,1.16,2026-04-14,1734,100,43.03
32.11508,45.53734,320.98,1.01,1.0,2026-04-14,1734,100,20.06
32.34918,47.70898,315.03,1.17,1.08,2026-04-14,1734,90,18.06
32.35861,47.70737,325.19,1.17,1.08,2026-04-14,1734,100,30.46
32.49155,47.20326,309.87,1.12,1.05,2026-04-14,1734,79,11.68
32.49296,47.21489,308.19,1.12,1.05,2026-04-14,1734,74,10.33
32.9902,46.18278,311.23,1.05,1.02,2026-04-14,1734,82,12.72
33.15634,44.78475,309.63,1.0,1.0,2026-04-14,1737,78,11.11
33.21921,44.7659,320.02,1.0,1.0,2026-04-14,1737,100,19.83
33.69534,46.22838,309.24,1.06,1.03,2026-04-14,1737,77,13.48
34.89334,43.79916,332.17,1.0,1.0,2026-04-14,1737,100,34.51
34.89484,43.80978,338.81,1.0,1.0,2026-04-14,1737,100,44.35
35.24856,44.42788,315.3,1.0,1.0,2026-04-14,1737,91,16.32
35.4878,44.15173,327.6,1.0,1.0,2026-04-14,1737,100,29.23
35.62627,44.01146,315.08,1.0,1.0,2026-04-14,1737,91,16.11
35.68147,43.87241,325.8,1.0,1.0,2026-04-14,1737,100,26.51
35.68296,43.8831,316.06,1.0,1.0,2026-04-14,1737,92,16.86
35.72259,44.03986,327.49,1.0,1.0,2026-04-14,1737,100,28.39
-19.60337,-40.08131,334.35,2.71,1.58,2026-04-14,1739,77,130.8
52.23332,32.29889,311.48,1.37,1.16,2026-04-14,1741,83,24.01
49.076,136.18596,309.83,1.84,1.33,2026-04-14,1821,78,38.71
13.26211,123.67541,310.17,4.57,1.96,2026-04-14,1832,70,89.95
-18.7788,123.75615,307.46,1.26,1.11,2026-04-14,1838,71,11.03
-18.32576,124.6123,325.79,1.15,1.07,2026-04-14,1838,96,27.56
-18.32402,124.60175,311.69,1.15,1.07,2026-04-14,1838,83,12.67
-17.46333,127.79636,307.54,1.01,1.0,2026-04-14,1838,72,9.74
-16.65766,124.753,317.3,1.19,1.08,2026-04-14,1838,95,19.05
-16.18443,134.94542,309.83,2.63,1.56,2026-04-14,1838,78,40.49
-16.03295,134.73933,325.09,2.52,1.53,2026-04-14,1838,99,83.59
-16.02746,134.73289,340.73,2.52,1.53,2026-04-14,1838,100,168.94
-16.01956,134.74127,316.05,2.52,1.53,2026-04-14,1838,92,51.78
-16.00352,134.72086,308.4,2.51,1.52,2026-04-14,1838,74,32.98
-15.73071,128.51118,309.84,1.02,1.01,2026-04-14,1838,78,8.25
-15.72049,128.50333,308.08,1.02,1.01,2026-04-14,1838,73,6.86
-15.70322,129.34602,328.21,1.08,1.04,2026-04-14,1838,100,28.81
-15.70185,129.33629,313.78,1.08,1.04,2026-04-14,1838,79,12.48
-15.69493,129.34396,321.35,1.08,1.04,2026-04-14,1838,100,21.05
-15.52171,127.47292,309.29,1.0,1.0,2026-04-14,1838,77,8.6
-15.45432,129.47295,312.52,1.09,1.04,2026-04-14,1838,85,11.71
-15.37034,127.39832,308.27,1.0,1.0,2026-04-14,1838,74,9.02
-14.73166,130.62242,307.66,1.22,1.1,2026-04-14,1838,72,10.23
-26.11332,31.86189,307.25,1.04,1.02,2026-04-14,1900,71,7.03
-21.20591,31.43656,307.46,1.01,1.0,2026-04-14,1900,71,7.45
7.02066,30.46051,316.93,1.59,1.24,2026-04-14,1906,94,26.74
7.0225,30.47448,331.37,1.59,1.24,2026-04-14,1906,100,57.86
7.03342,30.47304,335.86,1.59,1.24,2026-04-14,1906,100,71.29
7.03561,30.46703,315.96,1.59,1.24,2026-04-14,1906,92,25.26
7.03737,30.48104,316.36,1.6,1.24,2026-04-14,1906,93,26.18
7.08655,30.43188,307.56,1.58,1.24,2026-04-14,1906,70,13.97
7.72086,33.65593,307.23,2.93,1.63,2026-04-14,1906,71,28.82
7.72403,33.64893,308.28,2.93,1.63,2026-04-14,1906,74,32.86
8.01208,33.67955,314.83,2.97,1.64,2026-04-14,1906,90,57.66
8.01478,33.67347,318.1,2.97,1.64,2026-04-14,1906,96,73.32
8.01791,33.69963,308.36,2.99,1.64,2026-04-14,1906,74,36.06
8.31729,30.26934,308.44,1.61,1.25,2026-04-14,1906,70,16.01
8.79638,33.11273,308.3,2.75,1.59,2026-04-14,1906,74,32.55
8.79709,33.23697,320.85,2.82,1.6,2026-04-14,1906,100,77.59
8.7972,32.59172,321.83,2.5,1.52,2026-04-14,1906,100,72.3
8.93404,30.71231,323.11,1.78,1.31,2026-04-14,1906,100,45.52
8.94551,30.71082,326.59,1.78,1.31,2026-04-14,1906,100,52.53
8.97555,32.55707,318.55,2.5,1.52,2026-04-14,1906,97,56.0
8.97818,32.57912,314.49,2.51,1.52,2026-04-14,1906,89,41.86
8.98892,32.5554,311.49,2.5,1.52,2026-04-14,1906,83,36.03
8.99157,32.57745,308.27,2.51,1.52,2026-04-14,1906,74,26.54
9.15849,31.39006,307.76,2.02,1.39,2026-04-14,1906,71,19.13
9.29058,31.92118,338.85,2.24,1.45,2026-04-14,1906,100,131.78
9.293,31.94102,337.84,2.25,1.45,2026-04-14,1906,100,126.25
9.36403,30.77093,313.05,1.82,1.32,2026-04-14,1906,77,24.25
9.36597,30.78708,320.11,1.83,1.32,2026-04-14,1906,100,39.02
9.36749,30.77705,312.74,1.82,1.32,2026-04-14,1906,84,24.53
9.83774,26.2508,309.63,1.02,1.01,2026-04-14,1908,71,6.26
9.94223,26.01005,311.06,1.01,1.0,2026-04-14,1908,78,7.36
10.37904,31.8541,311.83,2.3,1.47,2026-04-14,1908,82,28.98
10.39193,31.85251,319.12,2.3,1.47,2026-04-14,1908,98,50.73
10.52004,27.63049,308.88,1.16,1.07,2026-04-14,1908,70,8.21
10.90721,33.51036,308.59,3.19,1.69,2026-04-14,1908,72,32.24
10.91075,26.90321,322.64,1.08,1.04,2026-04-14,1908,100,21.18
10.91201,26.91284,309.39,1.08,1.04,2026-04-14,1908,75,8.3
11.4342,25.2414,321.23,1.0,1.0,2026-04-14,1908,100,18.82
11.43542,25.25029,317.7,1.0,1.0,2026-04-14,1908,96,15.44
11.45443,20.74882,317.72,1.54,1.22,2026-04-14,1908,95,24.22
12.36641,26.7711,314.92,1.1,1.05,2026-04-14,1908,90,14.43
12.85065,24.21131,306.89,1.01,1.0,2026-04-14,1908,70,7.62
14.09257,24.25803,307.69,1.0,1.0,2026-04-14,1908,72,6.43
-32.00758,-52.56637,321.17,1.03,1.01,2026-04-14,1915,80,17.13
28.81355,21.28603,307.85,1.0,1.0,2026-04-14,1915,73,8.24
28.89655,20.95968,314.2,1.0,1.0,2026-04-14,1915,80,12.22
28.90713,20.95136,308.15,1.0,1.0,2026-04-14,1915,74,8.7
29.23273,19.68936,307.94,1.04,1.02,2026-04-14,1915,73,11.93
-30.27199,-50.97579,310.99,1.23,1.1,2026-04-14,1917,71,11.85
-28.04527,-56.05675,352.15,1.03,1.02,2026-04-14,1917,97,67.73
-28.04386,-56.04648,347.87,1.03,1.02,2026-04-14,1917,95,57.93
-28.0251,-56.10825,324.47,1.04,1.02,2026-04-14,1917,83,20.83
-28.02367,-56.09796,350.81,1.03,1.02,2026-04-14,1917,96,64.8
